Lead_ID,Lead_Source,Lead_Creation_Date,Region,Segment,Lead_Status,Campaign_Type,Converted_to_Opportunity,Time_to_Conversion (days)
1260,Outbound,2024-01-22,EMEA,Strategic,Working,,No,
1261,Inbound,2024-09-25,EMEA,Strategic,Working,,No,
1262,Marketing Campaign,2024-06-09,NA,Enterprise,Working,Paid Social Ads,No,
1263,Inbound,2024-04-16,NA,Enterprise,Working,,No,
1264,Outbound,2024-10-05,NA,SMB,Working,,No,
1265,Inbound,2024-12-18,NA,Commercial,New,,No,
1266,Inbound,2024-08-22,NA,Enterprise,Working,,No,
1267,Outbound,2024-01-18,NA,Enterprise,Working,,No,
1268,Outbound,2024-08-29,EMEA,SMB,Working,,No,
1269,Partner,2024-04-26,EMEA,SMB,Converted,,Yes,6.0
1270,Inbound,2024-10-12,NA,Commercial,New,,No,
1271,Partner,2024-10-08,EMEA,SMB,Working,,No,
1272,Marketing Campaign,2024-05-23,EMEA,Commercial,New,Webinars,No,
1273,Marketing Campaign,2024-07-23,APAC,SMB,Working,Webinars,No,
1274,Inbound,2024-02-08,NA,Commercial,Working,,No,
1275,Outbound,2024-06-02,EMEA,Enterprise,Converted,,Yes,45.0
1276,Inbound,2024-06-24,NA,Commercial,Working,,No,
1277,Inbound,2024-08-28,NA,Commercial,Converted,,Yes,40.0
1278,Marketing Campaign,2024-05-13,EMEA,Commercial,Converted,Whitepaper Downloads,Yes,41.0
1279,Inbound,2024-02-15,EMEA,Enterprise,Rejected,,No,
1280,Outbound,2024-02-19,APAC,Strategic,Working,,No,
1281,Partner,2024-06-14,EMEA,Enterprise,Rejected,,No,
1282,Partner,2024-04-15,EMEA,Enterprise,New,,No,
1283,Outbound,2024-08-03,NA,Commercial,New,,No,
1284,Inbound,2024-05-25,NA,Commercial,Working,,No,
1285,Inbound,2024-03-12,EMEA,Commercial,Rejected,,No,
1286,Outbound,2024-11-25,EMEA,SMB,Working,,No,
1287,Inbound,2024-09-29,EMEA,Commercial,New,,No,
1288,Outbound,2024-09-03,APAC,SMB,Working,,No,
1289,Inbound,2024-07-04,EMEA,SMB,Working,,No,
1290,Inbound,2024-03-10,NA,Enterprise,New,,No,
1291,Outbound,2024-05-29,APAC,Commercial,Converted,,Yes,38.0
1292,Inbound,2024-09-02,EMEA,SMB,Rejected,,No,
1293,Outbound,2024-09-18,APAC,Enterprise,Converted,,Yes,43.0
1294,Partner,2024-01-26,APAC,Commercial,New,,No,
1295,Marketing Campaign,2024-05-19,APAC,Strategic,New,Sponsored Content,No,
1296,Inbound,2024-04-08,EMEA,Commercial,New,,No,
1297,Inbound,2024-10-04,NA,Commercial,New,,No,
1298,Inbound,2024-02-20,NA,Strategic,New,,No,
1299,Partner,2024-05-30,APAC,Enterprise,Converted,,Yes,23.0
1300,Partner,2024-04-13,EMEA,Enterprise,New,,No,
1301,Inbound,2024-03-29,NA,SMB,Converted,,Yes,42.0
1302,Marketing Campaign,2024-05-20,EMEA,SMB,Rejected,Webinars,No,
1303,Inbound,2024-07-31,EMEA,Commercial,New,,No,
1304,Outbound,2024-08-20,NA,Commercial,Rejected,,No,
1305,Partner,2024-07-01,NA,SMB,Converted,,Yes,27.0
1306,Marketing Campaign,2024-09-07,NA,SMB,Working,Webinars,No,
1307,Partner,2024-01-09,NA,Enterprise,New,,No,
1308,Marketing Campaign,2024-03-19,APAC,Enterprise,Working,Webinars,No,
1309,Inbound,2024-02-21,EMEA,Commercial,New,,No,
1310,Marketing Campaign,2024-09-25,NA,SMB,Working,Trade Shows/Exhibitions,No,
1311,Inbound,2024-08-13,EMEA,SMB,New,,No,
1312,Marketing Campaign,2024-02-20,EMEA,Strategic,Working,Webinars,No,
1313,Outbound,2024-07-04,NA,SMB,New,,No,
1314,Marketing Campaign,2024-02-03,APAC,Commercial,New,Whitepaper Downloads,No,
1315,Outbound,2024-10-17,NA,Commercial,Working,,No,
1316,Partner,2024-08-17,NA,SMB,Working,,No,
1317,Outbound,2024-05-10,EMEA,SMB,Working,,No,
1318,Partner,2024-04-29,EMEA,Commercial,New,,No,
1319,Inbound,2024-11-21,NA,Enterprise,Converted,,Yes,20.0
1320,Inbound,2024-09-03,EMEA,Strategic,Working,,No,
1321,Inbound,2024-07-10,EMEA,Commercial,New,,No,
1322,Inbound,2024-11-18,NA,Commercial,Working,,No,
1323,Marketing Campaign,2024-07-28,EMEA,SMB,Working,Trade Shows/Exhibitions,No,
1324,Inbound,2024-04-12,EMEA,SMB,New,,No,
1325,Marketing Campaign,2024-11-24,NA,Enterprise,Working,In-Person Events,No,
1326,Inbound,2024-05-12,NA,SMB,Converted,,Yes,50.0
1327,Inbound,2024-11-18,APAC,Enterprise,Converted,,Yes,48.0
1328,Marketing Campaign,2024-05-18,NA,Enterprise,New,Webinars,No,
1329,Partner,2024-04-30,NA,Commercial,Converted,,Yes,10.0
1330,Outbound,2024-04-03,APAC,SMB,New,,No,
1331,Outbound,2024-05-08,NA,Strategic,Rejected,,No,
1332,Partner,2024-03-31,EMEA,SMB,New,,No,
1333,Inbound,2024-04-01,EMEA,Strategic,Working,,No,
1334,Marketing Campaign,2024-03-03,NA,Enterprise,Working,Webinars,No,
1335,Marketing Campaign,2024-01-29,NA,Enterprise,New,Webinars,No,
1336,Partner,2024-07-28,NA,Commercial,Converted,,Yes,30.0
1337,Inbound,2024-01-12,NA,Enterprise,Working,,No,
1338,Partner,2024-11-28,NA,SMB,New,,No,
1339,Inbound,2024-10-23,APAC,SMB,Working,,No,
1340,Inbound,2024-05-09,NA,Strategic,Working,,No,
1341,Inbound,2024-10-19,EMEA,Enterprise,New,,No,
1342,Outbound,2024-06-21,APAC,Commercial,Rejected,,No,
1343,Marketing Campaign,2024-07-26,EMEA,Commercial,Converted,Trade Shows/Exhibitions,Yes,26.0
1344,Partner,2024-01-24,NA,Enterprise,New,,No,
1345,Partner,2024-04-08,APAC,Commercial,Working,,No,
1346,Outbound,2024-12-21,NA,Commercial,New,,No,
1347,Inbound,2024-05-18,NA,Commercial,Converted,,Yes,49.0
1348,Outbound,2024-11-09,NA,Commercial,Rejected,,No,
1349,Marketing Campaign,2024-06-22,EMEA,Enterprise,New,Trade Shows/Exhibitions,No,
1350,Inbound,2024-01-29,EMEA,Commercial,Converted,,Yes,51.0
1351,Marketing Campaign,2024-05-22,NA,Commercial,Working,Whitepaper Downloads,No,
1352,Outbound,2024-11-11,NA,Enterprise,New,,No,
1353,Outbound,2024-12-16,NA,Commercial,Rejected,,No,
1354,Partner,2024-02-11,EMEA,Enterprise,Working,,No,
1355,Outbound,2024-10-25,NA,Commercial,Working,,No,
1356,Marketing Campaign,2024-07-26,NA,Enterprise,Working,In-Person Events,No,
1357,Marketing Campaign,2024-11-25,NA,Commercial,New,Paid Search (PPC/Google Ads),No,
1358,Outbound,2024-07-10,NA,SMB,New,,No,
1359,Inbound,2024-06-08,NA,SMB,Rejected,,No,
1360,Outbound,2024-03-04,NA,SMB,Working,,No,
1361,Marketing Campaign,2024-08-30,NA,Commercial,Converted,Webinars,Yes,28.0
1362,Inbound,2024-09-14,APAC,Commercial,New,,No,
1363,Partner,2024-05-31,EMEA,SMB,Working,,No,
1364,Partner,2024-08-02,APAC,Commercial,Rejected,,No,
1365,Partner,2024-11-17,EMEA,SMB,New,,No,
1366,Inbound,2024-06-14,EMEA,Commercial,New,,No,
1367,Partner,2024-01-31,APAC,Commercial,Working,,No,
1368,Marketing Campaign,2024-08-19,EMEA,SMB,New,Webinars,No,
1369,Inbound,2024-10-08,NA,Enterprise,New,,No,
1370,Inbound,2024-01-29,APAC,Commercial,Converted,,Yes,50.0
1371,Marketing Campaign,2024-07-13,APAC,Enterprise,Rejected,Sponsored Content,No,
1372,Inbound,2024-11-29,APAC,Commercial,Working,,No,
1373,Marketing Campaign,2024-09-12,EMEA,Enterprise,Converted,Paid Social Ads,Yes,44.0
1374,Outbound,2024-10-07,NA,Commercial,Converted,,Yes,25.0
1375,Inbound,2024-10-30,EMEA,SMB,Converted,,Yes,34.0
1376,Marketing Campaign,2024-11-16,NA,SMB,New,Webinars,No,
1377,Outbound,2024-11-18,APAC,Commercial,New,,No,
1378,Outbound,2024-12-11,EMEA,Strategic,New,,No,
1379,Outbound,2024-10-20,NA,Commercial,New,,No,
1380,Outbound,2024-03-27,NA,Commercial,New,,No,
1381,Inbound,2024-05-28,NA,SMB,New,,No,
1382,Outbound,2024-09-05,APAC,SMB,New,,No,
1383,Marketing Campaign,2024-11-16,EMEA,SMB,New,Whitepaper Downloads,No,
1384,Inbound,2024-10-09,NA,Enterprise,Working,,No,
1385,Partner,2024-12-27,APAC,Commercial,New,,No,
1386,Inbound,2024-07-16,NA,SMB,Converted,,Yes,56.0
1387,Marketing Campaign,2024-02-13,EMEA,Commercial,New,Paid Search (PPC/Google Ads),No,
1388,Inbound,2024-12-21,NA,SMB,Converted,,Yes,15.0
1389,Marketing Campaign,2024-01-28,EMEA,Commercial,Rejected,Whitepaper Downloads,No,
1390,Outbound,2024-01-17,EMEA,SMB,Converted,,Yes,57.0
1391,Inbound,2024-05-06,APAC,Enterprise,Converted,,Yes,13.0
1392,Inbound,2024-06-16,NA,Commercial,Rejected,,No,
1393,Inbound,2024-08-31,APAC,Enterprise,New,,No,
1394,Outbound,2024-03-16,APAC,SMB,Rejected,,No,
1395,Inbound,2024-08-18,NA,SMB,Converted,,Yes,16.0
1396,Marketing Campaign,2024-07-22,EMEA,Enterprise,Converted,In-Person Events,Yes,30.0
1397,Outbound,2024-09-04,NA,SMB,New,,No,
1398,Inbound,2024-10-28,EMEA,Commercial,Working,,No,
1399,Partner,2024-08-01,APAC,Enterprise,Working,,No,
1400,Partner,2024-08-02,EMEA,Commercial,Working,,No,
1401,Inbound,2024-06-06,EMEA,Enterprise,Converted,,Yes,42.0
1402,Inbound,2024-03-09,NA,Commercial,New,,No,
1403,Inbound,2024-03-25,EMEA,Commercial,New,,No,
1404,Partner,2024-09-23,EMEA,SMB,Working,,No,
1405,Partner,2024-03-09,NA,SMB,New,,No,
1406,Outbound,2024-04-08,EMEA,SMB,New,,No,
1407,Marketing Campaign,2024-12-12,EMEA,Enterprise,New,Paid Social Ads,No,
1408,Marketing Campaign,2024-08-03,EMEA,Strategic,New,Whitepaper Downloads,No,
1409,Outbound,2024-06-09,NA,SMB,Working,,No,
1410,Marketing Campaign,2024-04-03,NA,Enterprise,New,Sponsored Content,No,
1411,Inbound,2024-06-22,NA,SMB,Rejected,,No,
1412,Inbound,2024-06-13,NA,Enterprise,Converted,,Yes,55.0
1413,Inbound,2024-04-24,EMEA,Commercial,Converted,,Yes,7.0
1414,Inbound,2024-08-07,APAC,Commercial,New,,No,
1415,Outbound,2024-01-31,EMEA,Commercial,Working,,No,
1416,Marketing Campaign,2024-01-11,NA,SMB,Working,Whitepaper Downloads,No,
1417,Inbound,2024-12-08,APAC,Commercial,Rejected,,No,
1418,Inbound,2024-05-09,APAC,Enterprise,Converted,,Yes,37.0
1419,Outbound,2024-04-14,EMEA,Strategic,Working,,No,
1420,Marketing Campaign,2024-01-27,EMEA,Strategic,Converted,Email Nurture Campaigns,Yes,19.0
1421,Inbound,2024-08-14,NA,SMB,New,,No,
1422,Outbound,2024-01-02,EMEA,Commercial,New,,No,
1423,Inbound,2024-12-24,APAC,Enterprise,Working,,No,
1424,Inbound,2024-04-10,NA,SMB,New,,No,
1425,Marketing Campaign,2024-01-21,NA,Enterprise,New,Webinars,No,
1426,Marketing Campaign,2024-02-27,EMEA,Enterprise,Converted,In-Person Events,Yes,51.0
1427,Inbound,2024-06-28,NA,Commercial,New,,No,
1428,Marketing Campaign,2024-12-06,NA,Enterprise,Working,Webinars,No,
1429,Partner,2024-12-14,APAC,Enterprise,Rejected,,No,
1430,Marketing Campaign,2024-01-20,EMEA,Commercial,New,In-Person Events,No,
1431,Outbound,2024-09-11,EMEA,Enterprise,New,,No,
1432,Outbound,2024-11-12,EMEA,Enterprise,New,,No,
1433,Outbound,2024-02-07,EMEA,Enterprise,New,,No,
1434,Partner,2024-05-27,NA,Enterprise,New,,No,
1435,Inbound,2024-01-25,APAC,SMB,New,,No,
1436,Inbound,2024-04-30,EMEA,SMB,Working,,No,
1437,Inbound,2024-01-26,APAC,Commercial,New,,No,
1438,Partner,2024-06-17,EMEA,Commercial,Converted,,Yes,9.0
1439,Inbound,2024-11-18,EMEA,Enterprise,Converted,,Yes,58.0
1440,Partner,2024-08-12,EMEA,Enterprise,Converted,,Yes,28.0
1441,Marketing Campaign,2024-01-01,EMEA,Enterprise,Working,Webinars,No,
1442,Inbound,2024-11-02,APAC,Commercial,New,,No,
1443,Partner,2024-09-17,EMEA,SMB,Converted,,Yes,15.0
1444,Outbound,2024-01-13,NA,SMB,New,,No,
1445,Marketing Campaign,2024-02-17,NA,Commercial,New,Trade Shows/Exhibitions,No,
1446,Inbound,2024-11-08,APAC,Enterprise,Converted,,Yes,59.0
1447,Partner,2024-10-17,EMEA,SMB,New,,No,
1448,Marketing Campaign,2024-11-27,EMEA,Commercial,New,Webinars,No,
1449,Marketing Campaign,2024-04-03,EMEA,SMB,Converted,Sponsored Content,Yes,37.0
1450,Partner,2024-09-17,NA,Commercial,Rejected,,No,
1451,Outbound,2024-10-04,EMEA,SMB,New,,No,
1452,Partner,2024-12-24,APAC,Strategic,New,,No,
1453,Marketing Campaign,2024-07-23,NA,Strategic,Working,Paid Social Ads,No,
1454,Outbound,2024-07-03,NA,Commercial,Converted,,Yes,27.0
1455,Inbound,2024-06-23,NA,Commercial,New,,No,
1456,Marketing Campaign,2024-11-04,EMEA,Enterprise,Working,Webinars,No,
1457,Partner,2024-03-09,NA,Strategic,Rejected,,No,
1458,Partner,2024-04-13,APAC,Commercial,New,,No,
1459,Inbound,2024-09-02,APAC,Enterprise,Rejected,,No,
1460,Partner,2024-06-09,APAC,Commercial,Rejected,,No,
1461,Outbound,2024-07-18,APAC,Enterprise,New,,No,
1462,Partner,2024-08-03,EMEA,Commercial,Converted,,Yes,14.0
1463,Inbound,2024-07-30,EMEA,Commercial,New,,No,
1464,Partner,2024-01-16,EMEA,Commercial,Converted,,Yes,56.0
1465,Marketing Campaign,2024-11-27,EMEA,Enterprise,Converted,Paid Search (PPC/Google Ads),Yes,47.0
1466,Inbound,2024-07-23,EMEA,Strategic,New,,No,
1467,Marketing Campaign,2024-12-30,NA,SMB,Converted,In-Person Events,Yes,32.0
1468,Outbound,2024-02-08,NA,SMB,Converted,,Yes,43.0
1469,Marketing Campaign,2024-03-29,APAC,Commercial,New,Paid Social Ads,No,
1470,Marketing Campaign,2024-09-12,NA,SMB,New,Paid Social Ads,No,
1471,Outbound,2024-09-10,APAC,Commercial,New,,No,
1472,Partner,2024-08-03,EMEA,Enterprise,Working,,No,
1473,Marketing Campaign,2024-10-29,EMEA,Enterprise,Rejected,Webinars,No,
1474,Outbound,2024-06-20,NA,Commercial,Converted,,Yes,21.0
1475,Inbound,2024-05-16,EMEA,Enterprise,Working,,No,
1476,Partner,2024-06-26,EMEA,Strategic,Working,,No,
1477,Marketing Campaign,2024-03-17,EMEA,Enterprise,New,Webinars,No,
1478,Marketing Campaign,2024-07-06,EMEA,Commercial,New,Webinars,No,
1479,Marketing Campaign,2024-01-15,NA,Commercial,Working,Paid Social Ads,No,
1480,Outbound,2024-10-18,NA,Commercial,Working,,No,
1481,Marketing Campaign,2024-11-14,NA,Commercial,Working,Paid Social Ads,No,
1482,Inbound,2024-11-20,NA,Enterprise,Rejected,,No,
1483,Outbound,2024-08-01,EMEA,SMB,Working,,No,
1484,Inbound,2024-07-26,EMEA,Commercial,Working,,No,
1485,Inbound,2024-06-17,EMEA,Commercial,New,,No,
1486,Outbound,2024-11-25,EMEA,SMB,Rejected,,No,
1487,Outbound,2024-10-06,NA,SMB,Converted,,Yes,48.0
1488,Partner,2024-10-31,NA,SMB,Converted,,Yes,30.0
1489,Outbound,2024-05-25,NA,SMB,Working,,No,
1490,Outbound,2024-09-19,EMEA,Commercial,Working,,No,
1491,Inbound,2024-01-04,NA,Commercial,Working,,No,
1492,Outbound,2024-03-30,NA,SMB,New,,No,
1493,Inbound,2024-02-29,NA,SMB,Working,,No,
1494,Inbound,2024-11-06,NA,Enterprise,Rejected,,No,
1495,Partner,2024-01-16,NA,Commercial,New,,No,
1496,Partner,2024-08-14,NA,SMB,New,,No,
1497,Partner,2024-01-29,NA,Commercial,Converted,,Yes,29.0
1498,Outbound,2024-05-30,EMEA,Commercial,New,,No,
1499,Outbound,2024-09-01,NA,Commercial,Working,,No,
1500,Marketing Campaign,2024-09-26,EMEA,SMB,Working,Webinars,No,
1501,Outbound,2024-03-19,EMEA,Strategic,New,,No,
1502,Outbound,2024-10-15,APAC,Commercial,Converted,,Yes,40.0
1503,Inbound,2024-06-01,APAC,Enterprise,Working,,No,
1504,Inbound,2024-10-03,EMEA,Enterprise,Converted,,Yes,16.0
1505,Outbound,2024-10-05,NA,Enterprise,Converted,,Yes,7.0
1506,Outbound,2024-02-26,EMEA,Commercial,Converted,,Yes,54.0
1507,Outbound,2024-07-04,NA,Commercial,New,,No,
1508,Outbound,2024-04-02,APAC,Enterprise,New,,No,
1509,Partner,2024-10-02,APAC,SMB,New,,No,
1510,Marketing Campaign,2024-06-06,NA,SMB,Working,Trade Shows/Exhibitions,No,
1511,Marketing Campaign,2024-10-01,EMEA,Enterprise,Converted,In-Person Events,Yes,33.0
1512,Partner,2024-06-29,NA,Commercial,Working,,No,
1513,Marketing Campaign,2024-12-24,EMEA,Strategic,Converted,Webinars,Yes,48.0
1514,Inbound,2024-03-17,APAC,Commercial,New,,No,
1515,Inbound,2024-05-30,APAC,SMB,New,,No,
1516,Inbound,2024-08-25,NA,Commercial,Converted,,Yes,28.0
1517,Partner,2024-10-15,EMEA,SMB,Working,,No,
1518,Marketing Campaign,2024-08-18,EMEA,SMB,Converted,Email Nurture Campaigns,Yes,23.0
1519,Inbound,2024-01-18,EMEA,SMB,New,,No,
1520,Marketing Campaign,2024-03-13,APAC,SMB,Rejected,In-Person Events,No,
1521,Inbound,2024-07-07,NA,Strategic,Working,,No,
1522,Marketing Campaign,2024-01-17,EMEA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,17.0
1523,Outbound,2024-01-19,NA,Enterprise,New,,No,
1524,Inbound,2024-08-06,APAC,Commercial,Working,,No,
1525,Outbound,2024-11-21,EMEA,SMB,Rejected,,No,
1526,Inbound,2024-04-29,APAC,SMB,Converted,,Yes,20.0
1527,Inbound,2024-04-10,APAC,Enterprise,New,,No,
1528,Inbound,2024-02-03,APAC,Enterprise,New,,No,
1529,Marketing Campaign,2024-03-24,EMEA,SMB,Working,Paid Social Ads,No,
1530,Outbound,2024-07-14,EMEA,Enterprise,New,,No,
1531,Inbound,2024-11-25,EMEA,Commercial,Converted,,Yes,44.0
1532,Partner,2024-07-20,EMEA,SMB,New,,No,
1533,Partner,2024-12-09,EMEA,Commercial,New,,No,
1534,Inbound,2024-12-06,NA,Enterprise,Working,,No,
1535,Outbound,2024-01-11,NA,Enterprise,Working,,No,
1536,Inbound,2024-12-12,APAC,Enterprise,Converted,,Yes,31.0
1537,Inbound,2024-08-05,EMEA,Enterprise,Rejected,,No,
1538,Partner,2024-09-09,NA,Commercial,New,,No,
1539,Inbound,2024-08-09,NA,Commercial,Converted,,Yes,10.0
1540,Outbound,2024-03-20,NA,Enterprise,New,,No,
1541,Partner,2024-01-07,APAC,Enterprise,Working,,No,
1542,Inbound,2024-09-28,NA,Enterprise,New,,No,
1543,Outbound,2024-08-14,APAC,Strategic,New,,No,
1544,Inbound,2024-01-16,EMEA,Commercial,New,,No,
1545,Marketing Campaign,2024-01-12,NA,SMB,New,Email Nurture Campaigns,No,
1546,Outbound,2024-10-17,EMEA,SMB,Converted,,Yes,46.0
1547,Marketing Campaign,2024-08-28,EMEA,Commercial,Converted,In-Person Events,Yes,14.0
1548,Outbound,2024-01-21,EMEA,SMB,Rejected,,No,
1549,Inbound,2024-06-26,EMEA,Enterprise,Working,,No,
1550,Partner,2024-08-15,EMEA,SMB,New,,No,
1551,Marketing Campaign,2024-09-29,EMEA,Enterprise,New,Webinars,No,
1552,Partner,2024-10-14,EMEA,SMB,New,,No,
1553,Marketing Campaign,2024-10-23,APAC,Enterprise,New,In-Person Events,No,
1554,Marketing Campaign,2024-05-13,EMEA,SMB,Working,Whitepaper Downloads,No,
1555,Inbound,2024-10-09,NA,Enterprise,Working,,No,
1556,Inbound,2024-06-01,EMEA,SMB,New,,No,
1557,Partner,2024-03-06,APAC,Commercial,New,,No,
1558,Outbound,2024-05-16,APAC,SMB,New,,No,
1559,Marketing Campaign,2024-04-01,NA,Commercial,New,Sponsored Content,No,
1560,Marketing Campaign,2024-11-12,NA,Commercial,New,In-Person Events,No,
1561,Outbound,2024-09-15,EMEA,SMB,Converted,,Yes,42.0
1562,Inbound,2024-04-12,APAC,Strategic,New,,No,
1563,Marketing Campaign,2024-02-24,APAC,Enterprise,Converted,Whitepaper Downloads,Yes,12.0
1564,Inbound,2024-09-13,APAC,Strategic,New,,No,
1565,Marketing Campaign,2024-04-10,NA,SMB,New,Webinars,No,
1566,Outbound,2024-07-16,EMEA,SMB,Converted,,Yes,22.0
1567,Partner,2024-10-27,APAC,Commercial,Working,,No,
1568,Inbound,2024-08-13,EMEA,Commercial,New,,No,
1569,Partner,2024-08-24,NA,SMB,Converted,,Yes,36.0
1570,Outbound,2024-01-26,EMEA,Commercial,New,,No,
1571,Outbound,2024-04-30,APAC,Commercial,New,,No,
1572,Inbound,2024-06-30,EMEA,Enterprise,Converted,,Yes,21.0
1573,Partner,2024-07-17,EMEA,Enterprise,Converted,,Yes,46.0
1574,Marketing Campaign,2024-10-28,NA,SMB,New,In-Person Events,No,
1575,Inbound,2024-09-11,NA,SMB,New,,No,
1576,Inbound,2024-05-01,NA,Commercial,Converted,,Yes,6.0
1577,Inbound,2024-01-31,EMEA,Enterprise,New,,No,
1578,Partner,2024-11-10,EMEA,Commercial,New,,No,
1579,Partner,2024-10-11,NA,Commercial,Working,,No,
1580,Outbound,2024-04-15,APAC,Commercial,Rejected,,No,
1581,Inbound,2024-08-11,APAC,SMB,New,,No,
1582,Outbound,2024-09-29,NA,SMB,Converted,,Yes,48.0
1583,Outbound,2024-08-19,APAC,Enterprise,Working,,No,
1584,Outbound,2024-09-12,NA,SMB,Working,,No,
1585,Marketing Campaign,2024-01-24,NA,Commercial,Converted,Webinars,Yes,24.0
1586,Inbound,2024-04-18,NA,SMB,Rejected,,No,
1587,Partner,2024-07-09,NA,Enterprise,New,,No,
1588,Outbound,2024-12-12,NA,SMB,New,,No,
1589,Outbound,2024-01-25,NA,Enterprise,Rejected,,No,
1590,Partner,2024-07-05,EMEA,Commercial,Working,,No,
1591,Partner,2024-10-14,EMEA,Enterprise,Working,,No,
1592,Marketing Campaign,2024-04-25,EMEA,Enterprise,Working,In-Person Events,No,
1593,Inbound,2024-12-03,NA,Enterprise,Converted,,Yes,14.0
1594,Inbound,2024-02-06,EMEA,Enterprise,Converted,,Yes,13.0
1595,Partner,2024-10-08,EMEA,Enterprise,Rejected,,No,
1596,Outbound,2024-05-16,NA,SMB,Working,,No,
1597,Inbound,2024-08-14,NA,Enterprise,New,,No,
1598,Inbound,2024-11-15,NA,SMB,Working,,No,
1599,Inbound,2024-11-23,NA,Enterprise,Working,,No,
1600,Marketing Campaign,2024-06-30,APAC,Strategic,Working,Webinars,No,
1601,Inbound,2024-12-27,APAC,Strategic,Working,,No,
1602,Inbound,2024-03-26,APAC,Enterprise,New,,No,
1603,Inbound,2024-02-22,NA,SMB,Working,,No,
1604,Outbound,2024-12-13,EMEA,Enterprise,Working,,No,
1605,Inbound,2024-12-20,APAC,Strategic,Converted,,Yes,52.0
1606,Outbound,2024-08-22,EMEA,Commercial,Working,,No,
1607,Inbound,2024-09-23,EMEA,Enterprise,New,,No,
1608,Marketing Campaign,2024-10-13,NA,Commercial,Working,Webinars,No,
1609,Inbound,2024-04-09,EMEA,Enterprise,Converted,,Yes,43.0
1610,Outbound,2024-03-27,APAC,Commercial,Working,,No,
1611,Marketing Campaign,2024-01-15,NA,SMB,Working,Paid Search (PPC/Google Ads),No,
1612,Partner,2024-04-10,NA,Commercial,Working,,No,
1613,Outbound,2024-06-13,NA,Commercial,New,,No,
1614,Inbound,2024-01-29,NA,Enterprise,Converted,,Yes,45.0
1615,Inbound,2024-04-23,EMEA,Enterprise,New,,No,
1616,Partner,2024-04-16,NA,Enterprise,Working,,No,
1617,Marketing Campaign,2024-12-29,NA,SMB,New,Whitepaper Downloads,No,
1618,Partner,2024-05-09,NA,Enterprise,New,,No,
1619,Outbound,2024-03-24,NA,Commercial,Working,,No,
1620,Partner,2024-09-27,EMEA,Commercial,Working,,No,
1621,Outbound,2024-08-31,EMEA,Enterprise,Converted,,Yes,29.0
1622,Inbound,2024-08-01,EMEA,SMB,Converted,,Yes,29.0
1623,Outbound,2024-11-01,EMEA,Commercial,Converted,,Yes,28.0
1624,Marketing Campaign,2024-06-14,APAC,Commercial,Working,Webinars,No,
1625,Inbound,2024-10-05,APAC,Commercial,Working,,No,
1626,Partner,2024-02-28,EMEA,Commercial,Working,,No,
1627,Inbound,2024-03-30,NA,Commercial,Working,,No,
1628,Outbound,2024-11-26,NA,Commercial,Working,,No,
1629,Inbound,2024-07-12,EMEA,SMB,Rejected,,No,
1630,Outbound,2024-05-02,EMEA,Enterprise,New,,No,
1631,Marketing Campaign,2024-05-15,APAC,Commercial,Rejected,Whitepaper Downloads,No,
1632,Inbound,2024-05-18,NA,Enterprise,New,,No,
1633,Partner,2024-08-16,APAC,Enterprise,New,,No,
1634,Marketing Campaign,2024-09-30,EMEA,Commercial,New,Trade Shows/Exhibitions,No,
1635,Marketing Campaign,2024-02-19,NA,SMB,Working,Webinars,No,
1636,Inbound,2024-04-27,EMEA,SMB,New,,No,
1637,Outbound,2024-07-20,EMEA,Enterprise,Converted,,Yes,10.0
1638,Inbound,2024-07-09,NA,Commercial,Converted,,Yes,34.0
1639,Marketing Campaign,2024-12-29,EMEA,Commercial,Working,Whitepaper Downloads,No,
1640,Marketing Campaign,2024-11-18,EMEA,Enterprise,Working,Sponsored Content,No,
1641,Outbound,2024-06-29,EMEA,SMB,Rejected,,No,
1642,Marketing Campaign,2024-03-18,EMEA,SMB,Converted,Sponsored Content,Yes,14.0
1643,Outbound,2024-03-15,NA,Strategic,Working,,No,
1644,Partner,2024-10-21,NA,Enterprise,Converted,,Yes,43.0
1645,Inbound,2024-10-07,EMEA,Enterprise,Working,,No,
1646,Marketing Campaign,2024-01-21,EMEA,SMB,Working,Sponsored Content,No,
1647,Inbound,2024-06-19,EMEA,SMB,New,,No,
1648,Marketing Campaign,2024-01-15,NA,SMB,Working,Sponsored Content,No,
1649,Marketing Campaign,2024-07-29,EMEA,Enterprise,New,Webinars,No,
1650,Partner,2024-02-17,NA,Commercial,New,,No,
1651,Inbound,2024-03-26,EMEA,Commercial,Working,,No,
